韩风源烧烤涮自助餐厅(登封店),0371-62991188,登封市少林大道223号（新世纪大酒店东隔壁）
张亮麻辣烫(南城店),18937614615/18569817216,潢川县南城迎宾路全友家居对面胜利小区门口（福满楼）
潢川西亚外婆家,0376-7638186/13837658489,潢川县宁西路西亚超市五楼
杨国福麻辣烫,17633797336/18637620188,潢川县宁西路西亚超市对面（澳华烘焙坊隔壁）
兰袖厨?食在不一样,0376-3938899,潢川县宁西路与环城路交叉口向西100米世博香港城一号楼
中韩料理店(文化街店),0376-3181819,潢川县航空路消防队斜对面
泰榴芒,13071016202/18697700912,潢川县兴贤坊步行街正中间西侧菜市场三草两木隔壁（原抹茶皇后炒酸奶）
阿瓦山寨,0376-6126777/6126888/6126999,潢川县航空北道盐业副食批发市场对面
艾米蒂烘焙坊(三店),0376-3131777,潢川县环城路阳光花园西
巴适小面,0376-6122102,潢川县航空路华联超市北侧
一麦之秋,0376-3195558/13033797873,潢川县内环路世博三区120号（党校对面）
风尚大牌档,0376-3960147,潢川县航空大桥南头沿河路老一中后面1号（枫桥养生侧面）
福来居黄焖鸡米饭,15637632697,潢川县航空路建筑公司门面
潮汕记生鲜牛肉火锅,0376-5559996,潢川县西关春申路龙江花园底商（西关大马往南150米）
常青麦香园(跃进路店),18790434493,潢川县春申街道跃进路恒阳肥牛正对面
向强烤猪蹄,13581915186,潢川县春申街道兴贤坊步行街3号楼
小小河边鱼,0376-3137888/3137999,潢川县沿河南路东方半岛沿河门面
澳华西饼(西关加盟店),15565513587,潢川县春申路同心超市边（明珠酒店往前200米对面澳华西饼）
中韩料理世博店-巷子里烤肉,13782959978,潢川县潢川内环路世博二期三区三楼
方圆蛋糕,0376-3937185/18790450809,潢川县跃进路卫生防疫站西侧（丹桂园斜对面）
喜来炭火烤肉,0376-5766566/15801533660,潢川县环城路世博汇二期三区三楼（环城三巷斜对面）
prefect?外带寿司(航空路店),13020094000,潢川县航空路城建局楼下
线上花甲,13839795997,潢川县草街5号楼（大嘴食客后门）
云顶大酒店,0376-3973377,潢川县弋阳路东关社区对面（近弋阳广场）
恒阳好日子大酒店恒阳肥牛,0376-3166555/3167555,潢川县跃进路丹桂园广场四号楼
李想大虾,0376-3160619,潢川县环城路世博门面房1栋110号（人人超市往西50米）
花雕醉鸡,17303761792,潢川县春申路铜马南100米至尊肥牛隔壁
虾客一品香辣虾,13523888575,潢川县振河大酒店西南100米（北三环南）
冰雪公主,15290215889,潢川县宁西路与三环路交叉口向南50米
阿升哥柳州螺蛳粉,15939778833,潢川县兴贤坊步行街与滨河路交叉口东北50米
吾爱尚甜品屋,0376-3988889,潢川县宁西路与二环路交叉口西南角
重庆兄弟火锅,0376-3136789,潢川县西关春申路丽景公寓酒店隔壁
老哥俩肉蟹煲,18037600110,潢川县环城路鑫地花园底商（德克士往西50米）
老三栗果,13673483823,潢川县环城路电力公司旁178号
背篓人家,0376-3189666,潢川县春申黄国路B5-S-03门面房（黄国新城售楼部对面）
全鸿顺老鹅汤馆,0376-3188528,潢川县步行街漫屋隔壁
MAMA&CHA,0376-3161116,潢川县跃进路二中门面房
巴黎森林烘焙(世博店),0376-6123299,潢川县内环路与宁西路交叉口世博二期肯德基北拐角5米处
常青麦香园,13333763790,潢川县定城街道环城路草湖路口往东15米
模范先生,0376-3958777,潢川县宁西路中国人民银行旁边巷子内
强哥卤肉卷,13253857778,潢川县城关镇草街2号楼
伴pa,13333760091,潢川县城关镇航空南道黄金泊岸南侧20米
李氏烤冷面,13676070550,潢川县草街1号楼
蜜雪儿蛋糕坊,15138918603,潢川县其他草湖路北段东方红菜市场口
艾米蒂烘培坊(草湖路),0376-3985666,潢川县草湖路卫校对面
齐祺渔锅,0376-3168777,潢川县黄国路黄国新底商
避风塘奶茶(仁和店),15737637505,潢川县仁和镇仁政中路中国邮政斜对面
perfect外带寿司(潢高分店),17629972228,潢川县环城路阳光花园大门东第4间
胖哥肉蟹煲(世博店),0376-6127055/18657313211,潢川县环城路世博国际城沿街商铺
唯爱披萨,18567517086,潢川县滨河路麻辣碗约旁
1985手工烘焙坊,13043766668/15803972223,潢川县建设路22号（北关逸夫小学建设局斜对面）
九品太煲,15637669591,潢川县兴贤坊步行街南口大嘴食客后门（巴黎森林西饼屋隔壁）
鑫泰蛋糕(新一中店),0376-6123339,潢川县迎宾路新一中对面
遇见新派川菜,0376-3160968,潢川县环城路世博二期3楼
金钻蛋糕,18538382917,潢川县迎宾路161号
唇辣?重庆老火锅,0376-3192939,潢川县环城路与宁西路交口东南角（世博国际城世博汇三楼）
福满楼(北关店),0376-3121000,潢川县航空路与建设路交叉口路北
甜蜜薯薯,17303766788,潢川县环城路潢高西侧30米处
yummy意式披萨,18603972623,潢川县环城北路世博二期北门正对面（人人超市往东200米，泥鳅王隔壁）
七七烤肉,15537664952,潢川县宁西路与内环路交叉口北50米
朝天门火锅,0376-5666699,潢川县环城路世博汇三楼
巴豪牛排馆,0376-3978999,潢川县西关春申路明珠国际酒店向北100米左右
鑫泰蛋糕(商贸城店),0376-3927602,潢川县航空路商贸城东门附近
小确茶,17337669826/15139758386,潢川县兴贤坊步行街南4号楼
千世岛咖啡,0376-3194888,潢川县迎宾路1号（新潢桥南头）
澳美蛋糕,15137678881,潢川县航空路与三环路交叉口西南角
万舟烤鱼,18337629099,潢川县迎宾路540号
疯狂烤翅,0376-3982345/13663976111,潢川县航空路草街四号楼（近兴贤坊步行街）
辣妹子焖锅城,16638688555,潢川县跃进路兴贤步行街建设银行后第二条街中段
1314一杯会说话的茶,13033712503,潢川县世博二期1楼195号
猎味香辣虾火锅,17698751113,潢川县潢川县三环路建鼎国际猎味香辣虾（阳光大酒店向东100米）
正新鸡排(草湖北苑店),13333975681,潢川县草湖北苑二期18号楼一单元门面房（草湖北苑东方红菜市场对面）
樱花寿司屋,15294801121,潢川县航空路或与番旁南路口夹道第二间门面
大兴涮锅城,15938235941,潢川县滨河东路华夏涮锅城对面
忆青春音乐餐厅,0376-5555999,潢川县环城路人人购物广场4楼
花千代秘制烤全鱼,0376-3292727,潢川县环城路鑫地花园底商（环城路与航空路交叉口西50米）
奇琪蛋糕,15237655729,潢川县草湖路与三环路交叉口（路口转角处）
丸茶一派,13333975259,潢川县航空路建设局楼下（外带寿司旁）
君子楼,0376-3932222,潢川县航空路北路盐业市场斜对面
大圣烧烤,15215917379,潢川县滨河路喻家巷小城故事斜对面
顺天府老北京铜锅涮肉坊,19937300909,潢川县内环路义乌商贸城对面
金香缘云南过桥米线,16637605775,潢川县环城路世博国际城二期三区3楼第二排最东户（义乌国际商贸城斜对面）
仟首麻辣烫,17637669009,潢川县环城路83号
老友记,15713669918,潢川县跃进路恒阳肥牛侧面
重庆小面(航空路店),18211760620,潢川县航空南道联华时尚源6栋108号商铺
煲道,15565510966,潢川县迎宾路21号（城关医院隔壁）
张秀梅烤肉拌饭,15837675275,潢川县航空路华联超市南侧
不见不膳,0376-6123986,潢川县迎宾大道与跃进路交叉口北300米（潢川民政局对面）
王婆大虾万舟纸包鱼,13333970461,潢川县航空路兴贤坊步行街（大嘴食客后门对面）
莫沫南路茶货铺,15544334500/15544336060,潢川县环城路华英商贸城北门大丰收超市隔壁升华网咖楼下
喜迎迎蛋糕店,17698751981,潢川县春申路明珠国际大酒店北斜对面
黄河梦主题酒店(餐饮部),0376-3979586,潢川县三环路与宁西路交叉口
一品香蛋糕,15290248630,潢川县草湖路第三中学旁
厚道火锅吧,0376-6122111,潢川县滨河路一号楼8号商铺（新潢桥北头西20米）
艾米蒂烘焙坊(南城分店),0376-5559993,潢川县迎宾路545号（新一中向北300米）
老北京铜锅涮羊肉,0376-5757999/18240506523,潢川县内环路金潢小区银钻首府B12号香吧岛食府店内
华莱士(南城店),18338627760,潢川县迎宾路101号
??Perfect主题餐厅,0376-3385558,潢川县黄国路种子公司对面
主烤官石棉烤肉,0376-3169866/13673459993,潢川县三环路移动公司东侧
马卡龙蛋糕坊,18039579966,潢川县南城迎宾路与爱国新村交叉口向西50米
九菇香精致火锅餐厅,0376-3976001/3976002,潢川县迎宾路人人购物广场隔壁
唐风阁肉夹馍,18937695536,潢川县环城路世博国际城二期三区一楼1158号。（考拉大冒险楼下，家装e站对面）
王者tea.club,13462050767,潢川县航空南道潢师附小后门
鑫诚蛋糕,13513762182,潢川县草湖路与三环路交叉口
信阳涮锅城,15737697069,潢川县跃进路喻家巷
烈焰勾魂烤翅麻辣香锅,15257728643,潢川县城关镇文庙街航空南道121号
饭局,0376-3967999,潢川县宁西路139号（国土局隔壁）
鑫泰蛋糕(人民医院店),0376-3914958,潢川县人民医院向东200米
叫了个鸡(航空路店),18552683488,潢川县航空路金太阳（国际）幼儿园南20米路东（博采琴行对面）
上上签新派小郡肝串串香,0376-6894186,潢川县环城路食在不一样对面
贝克士,18697710181,潢川县黄国路背篓人家旁
农家小炒纯手工面,13333979396,潢川县宁西路与内环路交叉口人人购物广场对面
华莱士(世博人人店),17837607395,潢川县内环路与宁西路交叉口人人购物广场一楼
MEMORY蔓默,17737036689,潢川县世博二期三区一楼
兄弟海鲜烧烤,18600890063,潢川县春申路农村信用社隔壁
聚贤庄,0376-3130000,潢川县航空北路盐业市场对面（钱柜KTV后面）
杨国福麻辣烫(草湖店),13137373701,潢川县草湖路1号
鑫泰蛋糕(政府店),0376-3188588,潢川县跃进东路16号
毋米粥养生火锅,0376-3987777,潢川县沿河路东方半岛二楼
阿勇过桥米线,18539409768,潢川县环城路潢高学校对面
外婆家碳烤炉鱼,18916601867/17007010011,潢川县三环路和民兵路交叉口东50米路南（域丰园西130米）
泡面小食堂,13071016202/16637613003,潢川县兴贤坊步行街西侧
乐乐蛋糕(总店),0376-3982727,潢川县跃进东路水利局楼下（第三小学西100）
艾米蒂烘焙坊(桃林店),0376-3160987,潢川县桃林镇中大街吴铁超市隔壁
龙门煮麻辣烫(航空中路店),18837675006,潢川县航空北道原北京饭店楼下
BABA比萨(牛排.意面.小吃),17775867007,潢川县跃进路二中门面房
艾米蒂烘焙坊(双柳店),0376-8167707,潢川县双柳镇双柳桥头向东200米美尔西隔壁
全鹿全驴馆(潢川店),18637616255,潢川县三环路建苑小区楼下（域丰园大酒店西50米）
上海生煎包(潢川店),18237651079,潢川县二环路李夹空十字路口武汉热干面对面
王婆大虾(世博店),19937665818,潢川县环城路世博二期3楼
桂花蛋糕,13673098352,潢川县春申路小油坊八米道132号（王婆大虾向西200米处）
华莱士(跃进大道),17837601073,潢川县跃进路棉纺厂大门西侧
鹿角巷,18837632723,潢川县跃进路草街2号楼
麦多馅饼(一中加盟店),13839746106,潢川县迎宾路542号
曼瑞烘焙,15333760561,潢川县弋阳路四中大门西侧
迎宾蛋糕坊,13949152507,潢川县老城街道迎宾路53号（人民大药房旁）
格莱德,18862503444,潢川县环城路与草湖路交叉口
U米寿司,15206115657,潢川县宁西路五中春申校区门口第一家
小森林,15617826266,潢川县迎宾大道与沿河路交叉口西行200米路南
忆点点,17730836829,潢川县护城河北街（或与番往里走 王记麻辣烫  向前一点）
半杯柠檬,17739575676,潢川县世博二期三区1楼
潮牛大盆骨,15972842930,潢川县铜马黄国路黄国新城品鉴中心向西50米（潮牛大盆骨）
肯迪乐汉堡,17335914186,潢川县航空路中国银行往北100米
青年火锅店,17395837777,潢川县汽车站向北50米
蜗牛时光Pizza,13033778560,潢川县航空北路新华小区对面
胡记海鲜烧烤,13283979696,潢川县弋阳街道弋阳路云顶大酒店西100米（弋阳广场往东50米）
一品排骨,13213882111,潢川县潢川兴贤坊步行街5号
艾米蒂烘焙坊(江集店),0376-3161696,潢川县富江路与江政街交叉口往北200米路西面（宏旺超市往南20米）
粤港汇酒店,0376-3192188,潢川县宁西路西亚超市往北200米世博国际城2期三楼
传奇,13703764697,潢川县环城一巷与环城路交叉口加油站斜对面
小花小甲花甲粉(步行街店),15978363401,潢川县潢川县跃进路兴贤步行街3号楼
杨记巫山烤鱼,13526047775,潢川县宁西路王朝酒店附近（体育中心斜对面）
明妍美食,18137615128,潢川县京九大道
干锅醉八鲜,18790453763,潢川县春申路至尊肥牛旁边
郭场火锅鸡,18503761572,潢川县北关交警队北一百米福满楼斜对面门朝西
Meet遇见蛋糕,18637656977,潢川县潢川县三环路民兵路口路北（老城餐馆东）
遇见海蒸汽海鲜,0376-3217999,潢川县春申路龙江花园门面房
锦升和重庆鸡公煲,13093153365,潢川县航空路兴贤坊步行街大嘴食客后门斜对面
鱼你有源,15939749385,潢川县二环路与航空路交叉口座北朝南第二间（航空路张书奶粉隔壁）
咕噜咕噜自酿啤酒,17629983631,潢川县航空北路农科所向西100米中通快递隔壁
博雅蛋糕房,15039705098/18537603350,潢川县南城迎宾路金福家园楼下
建华黄焖鸡米饭,15658529016,潢川县华联超市南街（魅力秀往里50米）
好食汇中式快餐厅,15333970186,潢川县航空路与三环路交叉口东10米路南
辣味鲜鲜货火锅,0376-3917666,潢川县南城老一中向南100米（沿河路东方半岛汇城花园）
香格里拉一站式主题餐厅,18337637683,潢川县二环路
东北人相聚美味,15242233408,潢川县环城路西关铜马北行50米路东
茶之味,15537668880,潢川县环城路义乌国际商贸城5楼电梯口
正宗重庆烤鱼,17606721158/17613938569,潢川县黄国路黄国新城3号楼6号商铺（西关铜马向西200米路北）
虾客行,0376-3296660,潢川县三环路与航空路交叉口东200米路南
艾米蒂烘焙坊(张集店),0376-5675299,潢川县张集乡十字路口汽车站300米云龙生活广场对面
线头高骨汤麻辣烫,15670659529,潢川县迎宾路619号（胜利小区底商）
柠檬达人,13552772165,潢川县航空路或与番夹道往里100米
王记石锅鱼,18639703090,潢川县迎宾路尚客优宾馆隔壁诺亿手机店向南30米
萃格蛋糕(潢川店),13516155470,潢川县草湖路草湖北苑二期东方红市场对面
艾米蒂烘焙坊(仁和店),0376-3160961,潢川县仁政中路镇政府对面
重庆鸡公煲纸上烤鱼,18937661836,潢川县航空北道与三环路交叉口向南50米（51淘隔壁）
V+奶茶,18338683337,潢川县宁西路世博二期
三味鲜,0376-3185559,潢川县潢川县航空路消防队文化街（张书奶粉往里5米）
福满楼大酒店(南城店),0376-3967755,潢川县南城迎宾路大转盘旁
超吉鸡车,15738257112,潢川县迎宾路胜利典当行往里50米
百姓糕点,18537619733/13949187730,潢川县迎宾路71号菜市场对面
鱼的错酸菜鱼米饭(潢川店),13821293915,潢川县春申路明珠酒店对面南50米路西（明珠大酒店）
火立方火锅,13213886800,潢川县三环路建鼎国际门面房（麦乐基二楼）
小尚海,17621990105,潢川县迎宾大道29号万州烤鱼对面
鹏辉海鲜大排档,13526010777,潢川县桃园新村游乐场前50米
张氏固始鹅块,15738299098/15637687695,潢川县弋阳路锦绣花园大门东侧（金星啤酒厂）
欣美西餐厅,18790173667,潢川县宁西路与环城路交叉口世博二期11号楼四楼（西亚超市）
栗香园?糖炒栗子,15188282277,潢川县航空南道绝味鸭脖隔壁
百事吉饼屋,0376-3927938,潢川县潢川妇幼保健院西南（潢川人民医院东南）
煮载幸福,18337699953,潢川县航空路华联超市南侧（老凤祥银楼后面）
掌门人鸭脖,15737668896,潢川县草湖路六小分校斜对面
西玉海鲜坊,0376-3969777/17633769777,潢川县金穗路与106国道交叉口东南侧20米
志强美食(南城店),0376-8885858,潢川县106国道阳光超市北100米
巴厘大院,0376-5548888,潢川县潢川县航空北路消防队对面二环路文化街往东100米（老潢高后门）
香嘴牛东北砂锅,13793260810,潢川县黄国路（铜马向西150米种子公司对面）
芬娅蛋糕,15738299979,潢川县015乡道西150米美缔可化妆品对面（农村信用社）
香吧岛食府,0376-5757999/13613768880,潢川县二环路金潢小区楼下门面房
天源火锅城,17719288323,潢川县双柳树镇天桥新村黄商路东
功夫鸡排(机场新区店),16637671474,潢川县建设路与文化路交叉口北行60米逸夫小学东门（机场新区）
悸动烧仙草,13706592724,潢川县兴贤坊步行街跃进路118号
瓜子超市(草湖南路店),15938213386,潢川县草湖北路东方红菜市场内
忆家食府,15565457803,潢川县潢川县三环路与草湖路交叉口往西50米路北
新?烘焙,15236717376,潢川县机场新区158号（六中对面）
泡面小食堂,13271138000,潢川县草街2号楼
弋阳食府,0376-3292345,潢川县迎宾路一特绿网旁
建国大酒店,0376-3138999/13693975277,潢川县弋阳街道弋阳路国宾大酒店向东50米，建国新村大门口
弋阳别院,0376-3165352,潢川县东方半岛5号楼（东方假日酒店对面）
醉川西火盆烧烤(潢川店),18717807600,潢川县106国道与建设路交叉口东北角
绝味烤鱼,13663768979,潢川县草湖路北路桃园新村商业街
龙瑞蛋糕店,13783767745,潢川县开发区经四路龙瑞超市后方
姚记叫花鸡,15637686830,潢川县宁西路四海浴都对面
传奇旋转麻辣烫,13353762233,潢川县迎宾路新一中北（新一中北50米）
味芙蛋糕房,18613767517,潢川县春申路春申名苑11号楼（亲亲超市向前100米）
一品扒猪脸,17629959961,潢川县西关春申路明珠大酒店对面
国宾酒店(餐饮部),0376-3969998,潢川县弋阳路中段东城钢材大市场斜对面
华英商业连锁直营店,0376-3959188,潢川县五里岔路向右华英集团大楼向西300米路南（华英樱桃谷食品有限公司大门东侧）
关东驴肉馆,15236430708,潢川县三环路锦江花苑底商
枫桥茶餐厅,17737037058,潢川县沿河路108号（枫桥养生二楼）
农呼呼采摘,15290208970,潢川县白店乡杨围村曾湾水库（彭店）
龙虾部落,18638383781,潢川县三环路文化中心对面名吃一条街（往南50米）
光州国际酒店(餐饮部),0376-3905888,潢川县跃进路政府对面
川湘居,18639702282,潢川县贵潢小区门面房
家家乐蛋糕房,15938216289,潢川县013县道与016乡道交叉口北150米
肯德基(宁西路店),18737652686,潢川县宁西路西亚丽宝广场一楼
城南冷库,18790063258,潢川县迎宾加油站南一百米智慧星幼儿园对面
小渔棠重庆鱼火锅,18338609888,潢川县环城路世博汇3楼
园林酒家(旱湖路店),17737657889,潢川县旱湖路环城派出所往南50米
张记川卤,18603767125,潢川县楚王城民乐路紫荆花园对面
旺胜果行,0376-3928761,潢川县环城路民政局北10米处
优味馆,18337687028,潢川县弋阳路戈阳路115号
马卡龙蛋糕,18039579966,潢川县潢踅路第七中学旁
渔厨,15565511018,潢川县西关铜马东一百米康桥名郡对面
和顺府农庄,0376-3189333,潢川县车站南路开发区转盘南100米
川菜馆,15637699771,潢川县三环路锦江花苑10号楼门面房（君子楼后面）
金润宾馆,0376-3296888,潢川县旱湖路与312国道交叉口
星光宾馆,0376-3112519/13033717066,潢川县火车站广场南侧30米
炫城KTV量贩,0376-3129996,潢川县航空路中段中国邮政隔壁
钱柜量贩KTV,0376-3180777/3161777,潢川县航空路黄国商业广场
明珠健身游泳馆,0376-3162999,潢川县春申路66号（西关谢桥旁）
乐酷主题量贩式KTV,0376-3982222,潢川县内环路周大生珠宝对面
水沐年华洗浴中心,0376-5656666,潢川县312国道先锋新村院内
明珠洗浴,0376-3192453,潢川县春申路24号
唛立方时尚量贩KTV,0376-3901111,潢川县航空南道90号亚兴购物广场
仙人掌养生堂,0376-3926899/15978591262,潢川县沿河路光州国际酒店后门往西20米处
水沐年华洗浴中心,0376-5656666,潢川县312国道先锋新村院内
明珠洗浴,0376-3192453,潢川县春申路24号
花千谷,18437688551,潢川县航空北路钱柜KTV往南300米左右门朝东新华小区楼下
仙人掌养生堂,0376-3926899/15978591262,潢川县沿河路光州国际酒店后门往西20米处
艺佳花店,18903971268,潢川县三环路与航空路交叉口西行50米路南（建行隔壁）
哆啦A梦鲜花店,18337694320,潢川县沿河路新都酒店西30米
爱恋鲜花(吉祥鲜花店),15188568249,潢川县春申路西关明珠游泳馆对面
花菲花鲜花店,13949182376,潢川县沿河路东方半岛院底商（信访局隔壁）
信达车管家,17837602966/19837627585,潢川县312国道黄国故城路口西侧
爱花居鲜花店(潢川1410店),400-051-8210,潢川县沿河路34号
吉祥婚庆,18537659701,潢川县鑫地花园东（潢川高级中学西南）
花王花坊,15839732086,潢川县三环路与航空路交叉口西南100米
芳菲花艺(沿河路店),13462093867/18603976890,潢川县滨河路滨河大厦东50米路南
静花缘花坊,400-853-2221/15707053375,潢川县航空南路221号
近藤花艺(倾城花房),400-857-7720,潢川县航空南路中国人民银行东200米
香浓花情(黄美花店),400-897-8769/18770396256,潢川县航空路89号
两生花花坊(绵阳花店),4008277726,潢川县航空南路中国人民银行东200米
香浓花情(倾城花房),400-897-8769,潢川县航空南路人民银行东200米
琴岛眼镜(草湖路店),0376-6113588,潢川县三环路61号（草湖路北口）
花语轩,13233978929,潢川县航空北道交警队北侧
馨赏家鲜花(潢川县七彩鲜花),400-684-8008,潢川县跃进西路115号
久久鲜花(开心花店),400-687-1160/15107140027,潢川县跃进路109号
鼎卉鲜花(航空北道店),13683769919,潢川县航空北道西侧钱柜kTV对面
好姻缘鲜花店,400-687-1160,潢川县沿河路108号
花里鲜花婚庆,400-608-8759,潢川县跃进西路63号
花草阁花店,400-002-8696,潢川县草湖路250号
非凡鲜花蛋糕连锁(济宁市1店),400-879-2028/13757355286,潢川县解放路中段
非凡鲜花蛋糕连锁(潢川县1店),400-879-2028/13757355286,潢川县航空路与滨河路口
唯排鲜花(安于花仙花店),18627105420,潢川县迎宾路东大街56号
富华鲜花(航空店),400-879-3028/18358379609,潢川县航空路与三环路交叉口
爱尚花艺(潢川店),18170436351,潢川县沿河东路滨河大厦东50米路
长顺花艺,400-687-1160/15107140027,潢川县迎宾路161号
天使鲜花,400-093-5388,潢川县跃进西路132号
魅力花坊(初心花艺),400-608-0763/13437186983,潢川县西关街16号
缘梦花艺店,15116462582,潢川县迎宾路东大街56号
花开心鲜花店(康康花艺),400-090-9920,潢川县沿河路108号（潢川老一中门口）
静花缘(浪漫鲜花店),400-827-4588,潢川县农业路105号
绿野花艺,400-623-8878/15171446072,潢川县南城沿河122号
风信子花屋,18062728920,潢川县宁西路136号
花之上品(即可鲜花店),400-827-4588,潢川县跃进西路23号
花之上品(花香鲜花店),400-827-4588,潢川县北关盐业市场西门
花季时光(木桐花艺),18995566224,潢川县定城街道航空路亚兴购物广场
初心鲜花(潢川店),15670072015,潢川县春申街道宁西路256号
潢川花海花艺,17596999998,潢川县建菀小区
欣淼欣鲜花(阿里花坊),400-090-9131,潢川县南城沿河路18号
花千金鲜花(潢川店),13622382606,潢川县定城街道跃进路方圆面包房旁
花骨朵花坊,15937617354,潢川县312国道
品福鲜花,15116462582,潢川县航空南道4号
黄金甲,13353767667,潢川县华英商贸城东门锅大侠路口往左边街010号
金妍美容养生馆,13938280382,潢川县宁西路土地局斜对面
俏喵喵美容SPA会所,0376-6120588,潢川县跃进路兴贤坊步行街建设银行后1号楼三楼
东方秀美?美肤造型养生SPA,18625353999,潢川县迎宾路老五小斜对面
绝色美格造型彩妆美甲,17621768968,潢川县草湖北路东方红菜市场往北50米（4路公交车站旁）
伊嘉女子世界,0376-5576888,潢川县环城路与航空路交叉口东北角
吉美nail美甲美睫皮肤管理馆,15839739191,潢川县宁西路与环城路交叉口往东100米路南（世博国际城沿街商铺）
圣梵瑜伽(潢川旗舰店),0376-3982345/15343908666,潢川县航空路新特药店向南20米过道右转三楼（农业银行旁）
优诺日式美甲美睫沙龙,18337606136,潢川县跃进路鑫泰蛋糕隔壁
天蕴化妆品(潢川店),18240531957,潢川县环城路世博国际城二期二楼
芭宝国际美容会所,0376-3136669,潢川县滨河路238号
头道汤美容养生馆,13723125000,潢川县宁西路
花千谷,18437688551,潢川县航空北路钱柜KTV往南300米左右门朝东新华小区楼下
艺佳花店,18903971268,潢川县三环路与航空路交叉口西行50米路南（建行隔壁）
哆啦A梦鲜花店,18337694320,潢川县沿河路新都酒店西30米
爱恋鲜花(吉祥鲜花店),15188568249,潢川县春申路西关明珠游泳馆对面
花菲花鲜花店,13949182376,潢川县沿河路东方半岛院底商（信访局隔壁）
爱花居鲜花店(潢川1410店),400-051-8210,潢川县沿河路34号
吉祥婚庆,18537659701,潢川县鑫地花园东（潢川高级中学西南）
花王花坊,15839732086,潢川县三环路与航空路交叉口西南100米
芳菲花艺(沿河路店),13462093867/18603976890,潢川县滨河路滨河大厦东50米路南
静花缘花坊,400-853-2221/15707053375,潢川县航空南路221号
近藤花艺(倾城花房),400-857-7720,潢川县航空南路中国人民银行东200米
香浓花情(黄美花店),400-897-8769/18770396256,潢川县航空路89号
两生花花坊(绵阳花店),4008277726,潢川县航空南路中国人民银行东200米
香浓花情(倾城花房),400-897-8769,潢川县航空南路人民银行东200米
琴岛眼镜(草湖路店),0376-6113588,潢川县三环路61号（草湖路北口）
花语轩,13233978929,潢川县航空北道交警队北侧
馨赏家鲜花(潢川县七彩鲜花),400-684-8008,潢川县跃进西路115号
久久鲜花(开心花店),400-687-1160/15107140027,潢川县跃进路109号
鼎卉鲜花(航空北道店),13683769919,潢川县航空北道西侧钱柜kTV对面
好姻缘鲜花店,400-687-1160,潢川县沿河路108号
花里鲜花婚庆,400-608-8759,潢川县跃进西路63号
花草阁花店,400-002-8696,潢川县草湖路250号
非凡鲜花蛋糕连锁(济宁市1店),400-879-2028/13757355286,潢川县解放路中段
非凡鲜花蛋糕连锁(潢川县1店),400-879-2028/13757355286,潢川县航空路与滨河路口
唯排鲜花(安于花仙花店),18627105420,潢川县迎宾路东大街56号
富华鲜花(航空店),400-879-3028/18358379609,潢川县航空路与三环路交叉口
爱尚花艺(潢川店),18170436351,潢川县沿河东路滨河大厦东50米路
长顺花艺,400-687-1160/15107140027,潢川县迎宾路161号
天使鲜花,400-093-5388,潢川县跃进西路132号
魅力花坊(初心花艺),400-608-0763/13437186983,潢川县西关街16号
缘梦花艺店,15116462582,潢川县迎宾路东大街56号
花开心鲜花店(康康花艺),400-090-9920,潢川县沿河路108号（潢川老一中门口）
静花缘(浪漫鲜花店),400-827-4588,潢川县农业路105号
绿野花艺,400-623-8878/15171446072,潢川县南城沿河122号
风信子花屋,18062728920,潢川县宁西路136号
花之上品(即可鲜花店),400-827-4588,潢川县跃进西路23号
花之上品(花香鲜花店),400-827-4588,潢川县北关盐业市场西门
花季时光(木桐花艺),18995566224,潢川县定城街道航空路亚兴购物广场
初心鲜花(潢川店),15670072015,潢川县春申街道宁西路256号
潢川花海花艺,17596999998,潢川县建菀小区
欣淼欣鲜花(阿里花坊),400-090-9131,潢川县南城沿河路18号
花千金鲜花(潢川店),13622382606,潢川县定城街道跃进路方圆面包房旁
花骨朵花坊,15937617354,潢川县312国道
品福鲜花,15116462582,潢川县航空南道4号
明珠健身游泳馆,0376-3162999,潢川县春申路66号（西关谢桥旁）
信达车管家,17837602966/19837627585,潢川县312国道黄国故城路口西侧
索菲亚摄影会所,400-090-8610-399526,潢川县航空路北路黄国商业广场（盐业局对面）
索菲亚摄影会所,400-090-8610-399526,潢川县航空路北路黄国商业广场（盐业局对面）
正新鸡排(中山大街三中店),13663766416/17737654186,固始县中山大街三中学校正对面
白金汉狮韩派烤肉,0376-4655599,固始县蓼北路与淮河路交叉口往东50米右手边2楼
BT烤翅咬不来太祖生煎包(红苏大道总店),18103763629,固始县红苏大道与辽北路交叉口北500米（标榜阿宝附近、碰碰凉冰淇凌隔壁）
锅大侠火锅(固始店),0376-4634999,固始县蓼北路与隆兴街交叉口西南角
甄之味一烤一涮自助餐,0376-3232066,固始县中山大街与红苏路交叉口农业银行楼上（原优乐自助餐厅）
金汉亭韩式自助烤肉,17737035433,固始县蓼北路西亚超市西门斜对面铭基广场二楼
画布主题西餐厅,0376-4122888,固始县蓼北路陈元光广场西侧100米
虾巢香辣虾(铭基广场店),0376-6777488,固始县隆兴街与廖城北路交叉口处
麦堡乐,13673476941,固始县中山大街西关车站斜对面
杨国福麻辣烫(陈元光店),13353699930,固始县蓼北路陈元光广场对面（翔宇鲜花旁边）
杨国福麻辣烫(西亚店),15039775306,固始县蓼北路西亚超市向西100米
张亮麻辣烫(中山大街店),15236742259,固始县红苏大道与中山大街交叉口
